Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State,Order Day,Order Month,Order Year,month_no,Month,year,Profit Margin,Discount Amount,Sales Per Unit
OD8295,Ramesh,Oil & Masala,Spices,Ramanadhapuram,2017-11-07,West,1259,0.17,239.21,Tamil Nadu,7,11,2017,11,November,2017,19.0,214.03,1516.87
OD8297,Sudeep,"Eggs, Meat & Fish",Chicken,Nagercoil,2017-08-07,West,764,0.29,183.36,Tamil Nadu,7,8,2017,8,August,2017,24.0,221.56,1076.06
OD8300,Surya,Snacks,Cookies,Kanyakumari,2018-09-09,West,1519,0.13,592.41,Tamil Nadu,9,9,2018,9,September,2018,39.0,197.47,1745.98
OD8301,Sudeep,Food Grains,Dals & Pulses,Karur,2016-12-08,West,1253,0.13,451.08,Tamil Nadu,8,12,2016,12,December,2016,36.0,162.89,1440.23
OD8302,Veena,Oil & Masala,Masalas,Krishnagiri,2018-10-08,West,1272,0.18,508.8,Tamil Nadu,8,10,2018,10,October,2018,40.0,228.96,1551.22
OD8304,Sheeba,Bakery,Breads & Buns,Kanyakumari,2017-01-09,West,1174,0.11,457.86,Tamil Nadu,9,1,2017,1,January,2017,39.0,129.14,1319.1
OD8308,Shree,Beverages,Soft Drinks,Cumbum,2018-06-03,West,1366,0.15,368.82,Tamil Nadu,3,6,2018,6,June,2018,27.0,204.9,1607.06
OD8309,Sudha,"Eggs, Meat & Fish",Fish,Chennai,2018-07-11,West,1015,0.15,436.45,Tamil Nadu,11,7,2018,7,July,2018,43.0,152.25,1194.12
OD8310,Verma,Fruits & Veggies,Organic Vegetables,Madurai,2016-09-03,West,2182,0.31,414.58,Tamil Nadu,3,9,2016,9,September,2016,19.0,676.42,3162.32
OD8311,Sudha,Fruits & Veggies,Organic Vegetables,Madurai,2018-10-12,West,2092,0.25,732.2,Tamil Nadu,12,10,2018,10,October,2018,35.0,523.0,2789.33
OD8312,Yadav,Snacks,Chocolates,Ramanadhapuram,2018-03-02,West,1730,0.31,86.5,Tamil Nadu,2,3,2018,3,March,2018,5.0,536.3,2507.25
OD8318,Peer,Food Grains,Organic Staples,Namakkal,2017-09-05,West,1647,0.13,214.11,Tamil Nadu,5,9,2017,9,September,2017,13.0,214.11,1893.1
OD8322,Malik,Snacks,Cookies,Virudhunagar,2018-06-03,West,1514,0.19,181.68,Tamil Nadu,3,6,2018,6,June,2018,12.0,287.66,1869.14
OD8323,Sabeela,Fruits & Veggies,Organic Vegetables,Trichy,2018-10-05,West,1199,0.35,515.57,Tamil Nadu,5,10,2018,10,October,2018,43.0,419.65,1844.62
OD8324,James,"Eggs, Meat & Fish",Chicken,Viluppuram,2018-12-02,West,1586,0.11,570.96,Tamil Nadu,2,12,2018,12,December,2018,36.0,174.46,1782.02
OD8325,Shah,"Eggs, Meat & Fish",Mutton,Viluppuram,2018-10-08,West,660,0.18,118.8,Tamil Nadu,8,10,2018,10,October,2018,18.0,118.8,804.88
OD8327,Peer,Snacks,Chocolates,Perambalur,2018-02-02,West,1246,0.18,373.8,Tamil Nadu,2,2,2018,2,February,2018,30.0,224.28,1519.51
OD8338,Vidya,Fruits & Veggies,Fresh Fruits,Virudhunagar,2018-12-02,West,1109,0.18,432.51,Tamil Nadu,2,12,2018,12,December,2018,39.0,199.62,1352.44
OD8339,Mathew,"Eggs, Meat & Fish",Fish,Pudukottai,2017-03-01,West,1156,0.11,184.96,Tamil Nadu,1,3,2017,3,March,2017,16.0,127.16,1298.88
OD8341,Hafiz,Food Grains,Atta & Flour,Nagercoil,2017-12-02,West,2318,0.31,370.88,Tamil Nadu,2,12,2017,12,December,2017,16.0,718.58,3359.42
OD8346,Sudeep,Oil & Masala,Masalas,Kanyakumari,2016-05-01,West,1788,0.14,625.8,Tamil Nadu,1,5,2016,5,May,2016,35.0,250.32,2079.07
OD8347,Willams,Food Grains,Atta & Flour,Virudhunagar,2018-03-02,West,1907,0.2,362.33,Tamil Nadu,2,3,2018,3,March,2018,19.0,381.4,2383.75
OD8359,Krithika,Beverages,Health Drinks,Chennai,2015-04-12,West,1554,0.33,699.3,Tamil Nadu,12,4,2015,4,April,2015,45.0,512.82,2319.4
OD8366,Akash,"Eggs, Meat & Fish",Fish,Vellore,2018-05-04,West,1676,0.24,636.88,Tamil Nadu,4,5,2018,5,May,2018,38.0,402.24,2205.26
OD8368,Jackson,Fruits & Veggies,Fresh Fruits,Kanyakumari,2018-02-05,West,2413,0.28,1037.59,Tamil Nadu,5,2,2018,2,February,2018,43.0,675.64,3351.39
OD8370,Jonas,Oil & Masala,Edible Oil & Ghee,Perambalur,2018-11-12,West,599,0.29,227.62,Tamil Nadu,12,11,2018,11,November,2018,38.0,173.71,843.66
OD8372,Willams,Bakery,Biscuits,Vellore,2018-07-11,West,1384,0.3,525.92,Tamil Nadu,11,7,2018,7,July,2018,38.0,415.2,1977.14
OD8374,Krithika,"Eggs, Meat & Fish",Mutton,Pudukottai,2018-12-02,West,1504,0.12,210.56,Tamil Nadu,2,12,2018,12,December,2018,14.0,180.48,1709.09
OD8377,Malik,Food Grains,Organic Staples,Viluppuram,2017-01-09,West,1757,0.35,105.42,Tamil Nadu,9,1,2017,1,January,2017,6.0,614.95,2703.08
OD8380,Ravi,Oil & Masala,Masalas,Bodi,2015-04-12,West,1200,0.26,240.0,Tamil Nadu,12,4,2015,4,April,2015,20.0,312.0,1621.62
OD8384,Mathew,Snacks,Cookies,Viluppuram,2015-09-07,Central,983,0.31,167.11,Tamil Nadu,7,9,2015,9,September,2015,17.0,304.73,1424.64
OD8392,Yadav,Snacks,Chocolates,Cumbum,2017-09-02,Central,620,0.27,117.8,Tamil Nadu,2,9,2017,9,September,2017,19.0,167.4,849.32
OD8397,Ramesh,"Eggs, Meat & Fish",Eggs,Bodi,2016-11-02,East,821,0.25,229.88,Tamil Nadu,2,11,2016,11,November,2016,28.0,205.25,1094.67
OD8398,James,Beverages,Health Drinks,Salem,2018-12-01,East,1086,0.23,184.62,Tamil Nadu,1,12,2018,12,December,2018,17.0,249.78,1410.39
OD8401,Vidya,Bakery,Breads & Buns,Chennai,2015-09-09,East,2133,0.24,767.88,Tamil Nadu,9,9,2015,9,September,2015,36.0,511.92,2806.58
OD8404,Amy,Snacks,Cookies,Salem,2015-04-06,East,1869,0.27,616.77,Tamil Nadu,6,4,2015,4,April,2015,33.0,504.63,2560.27
OD8408,Harish,"Eggs, Meat & Fish",Chicken,Theni,2018-04-02,South,781,0.16,101.53,Tamil Nadu,2,4,2018,4,April,2018,13.0,124.96,929.76
OD8411,Vince,"Eggs, Meat & Fish",Mutton,Salem,2018-10-02,South,1565,0.12,641.65,Tamil Nadu,2,10,2018,10,October,2018,41.0,187.8,1778.41
OD8412,Sudha,Fruits & Veggies,Organic Fruits,Theni,2018-10-02,South,704,0.22,70.4,Tamil Nadu,2,10,2018,10,October,2018,10.0,154.88,902.56
OD8413,Yusuf,Oil & Masala,Edible Oil & Ghee,Nagercoil,2018-10-02,South,901,0.29,45.05,Tamil Nadu,2,10,2018,10,October,2018,5.0,261.29,1269.01
OD8414,Sabeela,Bakery,Cakes,Nagercoil,2018-10-02,South,2229,0.24,334.35,Tamil Nadu,2,10,2018,10,October,2018,15.0,534.96,2932.89
OD8415,Aditi,Food Grains,Organic Staples,Tenkasi,2018-05-09,West,990,0.3,386.1,Tamil Nadu,9,5,2018,5,May,2018,39.0,297.0,1414.29
OD8417,Veronica,Snacks,Chocolates,Vellore,2015-02-08,West,1624,0.3,276.08,Tamil Nadu,8,2,2015,2,February,2015,17.0,487.2,2320.0
OD8421,Esther,"Eggs, Meat & Fish",Fish,Tenkasi,2018-07-08,West,1787,0.15,696.93,Tamil Nadu,8,7,2018,7,July,2018,39.0,268.05,2102.35
OD8422,Komal,Oil & Masala,Masalas,Viluppuram,2018-12-05,West,1583,0.29,253.28,Tamil Nadu,5,12,2018,12,December,2018,16.0,459.07,2229.58
OD8424,Vinne,Fruits & Veggies,Organic Vegetables,Trichy,2018-06-08,West,1341,0.3,187.74,Tamil Nadu,8,6,2018,6,June,2018,14.0,402.3,1915.71
OD8425,Vidya,Bakery,Breads & Buns,Tirunelveli,2018-06-11,West,2030,0.23,487.2,Tamil Nadu,11,6,2018,6,June,2018,24.0,466.9,2636.36
OD8430,Vinne,Bakery,Cakes,Vellore,2017-11-12,West,912,0.28,328.32,Tamil Nadu,12,11,2017,11,November,2017,36.0,255.36,1266.67
OD8432,Rumaiza,Beverages,Health Drinks,Tenkasi,2017-12-11,West,966,0.21,86.94,Tamil Nadu,11,12,2017,12,December,2017,9.0,202.86,1222.78
OD8434,Komal,"Eggs, Meat & Fish",Fish,Dindigul,2018-11-03,West,633,0.17,50.64,Tamil Nadu,3,11,2018,11,November,2018,8.0,107.61,762.65
OD8442,Sudha,Snacks,Noodles,Pudukottai,2017-03-11,East,917,0.32,192.57,Tamil Nadu,11,3,2017,3,March,2017,21.0,293.44,1348.53
OD8446,Ridhesh,Beverages,Soft Drinks,Bodi,2017-02-05,South,589,0.25,212.04,Tamil Nadu,5,2,2017,2,February,2017,36.0,147.25,785.33
OD8447,Kumar,Oil & Masala,Spices,Cumbum,2017-02-05,South,2376,0.3,926.64,Tamil Nadu,5,2,2017,2,February,2017,39.0,712.8,3394.29
OD8448,Sundar,Fruits & Veggies,Fresh Fruits,Bodi,2017-12-01,West,819,0.27,303.03,Tamil Nadu,1,12,2017,12,December,2017,37.0,221.13,1121.92
OD8450,Mathew,Snacks,Chocolates,Virudhunagar,2017-07-04,West,1997,0.28,299.55,Tamil Nadu,4,7,2017,7,July,2017,15.0,559.16,2773.61
OD8453,Ravi,Oil & Masala,Spices,Viluppuram,2018-11-12,West,2110,0.29,611.9,Tamil Nadu,12,11,2018,11,November,2018,29.0,611.9,2971.83
OD8454,Esther,Snacks,Chocolates,Ramanadhapuram,2018-11-12,West,2408,0.32,192.64,Tamil Nadu,12,11,2018,11,November,2018,8.0,770.56,3541.18
OD8455,Arvind,Food Grains,Rice,Tenkasi,2015-10-10,West,2006,0.25,421.26,Tamil Nadu,10,10,2015,10,October,2015,21.0,501.5,2674.67
OD8456,Sudeep,"Eggs, Meat & Fish",Eggs,Cumbum,2018-09-02,West,918,0.35,229.5,Tamil Nadu,2,9,2018,9,September,2018,25.0,321.3,1412.31
OD8458,Surya,"Eggs, Meat & Fish",Mutton,Pudukottai,2017-09-12,West,1186,0.26,59.3,Tamil Nadu,12,9,2017,9,September,2017,5.0,308.36,1602.7
OD8459,Mathew,Bakery,Breads & Buns,Karur,2018-09-11,West,1417,0.3,481.78,Tamil Nadu,11,9,2018,9,September,2018,34.0,425.1,2024.29
OD8463,Komal,Beverages,Soft Drinks,Chennai,2016-08-09,Central,802,0.1,296.74,Tamil Nadu,9,8,2016,8,August,2016,37.0,80.2,891.11
OD8466,Willams,"Eggs, Meat & Fish",Fish,Coimbatore,2017-06-12,Central,2034,0.32,488.16,Tamil Nadu,12,6,2017,6,June,2017,24.0,650.88,2991.18
OD8470,Muneer,Bakery,Cakes,Nagercoil,2018-02-03,Central,2238,0.27,783.3,Tamil Nadu,3,2,2018,2,February,2018,35.0,604.26,3065.75
OD8472,Ramesh,Food Grains,Rice,Chennai,2017-06-12,Central,1678,0.23,453.06,Tamil Nadu,12,6,2017,6,June,2017,27.0,385.94,2179.22
OD8476,Arutra,"Eggs, Meat & Fish",Eggs,Coimbatore,2017-09-09,Central,1146,0.15,481.32,Tamil Nadu,9,9,2017,9,September,2017,42.0,171.9,1348.24
OD8478,Roshan,Food Grains,Dals & Pulses,Tenkasi,2018-03-04,Central,502,0.34,50.2,Tamil Nadu,4,3,2018,3,March,2018,10.0,170.68,760.61
OD8480,Arutra,Food Grains,Dals & Pulses,Chennai,2016-08-02,East,1224,0.12,208.08,Tamil Nadu,2,8,2016,8,August,2016,17.0,146.88,1390.91
OD8481,Hussain,Fruits & Veggies,Organic Vegetables,Dharmapuri,2018-01-12,East,1231,0.1,381.61,Tamil Nadu,12,1,2018,1,January,2018,31.0,123.1,1367.78
OD8482,Adavan,Snacks,Noodles,Coimbatore,2017-04-04,East,1947,0.19,525.69,Tamil Nadu,4,4,2017,4,April,2017,27.0,369.93,2403.7
OD8484,Roshan,Snacks,Chocolates,Virudhunagar,2016-06-04,East,596,0.25,214.56,Tamil Nadu,4,6,2016,6,June,2016,36.0,149.0,794.67
OD8485,Yusuf,Oil & Masala,Masalas,Pudukottai,2018-10-03,East,1149,0.18,344.7,Tamil Nadu,3,10,2018,10,October,2018,30.0,206.82,1401.22
OD8486,Aditi,Snacks,Chocolates,Karur,2018-09-03,East,1516,0.31,379.0,Tamil Nadu,3,9,2018,9,September,2018,25.0,469.96,2197.1
OD8487,Vinne,Fruits & Veggies,Fresh Fruits,Tenkasi,2018-09-03,East,1158,0.1,138.96,Tamil Nadu,3,9,2018,9,September,2018,12.0,115.8,1286.67
OD8490,Ramesh,"Eggs, Meat & Fish",Eggs,Nagercoil,2018-11-02,East,694,0.18,229.02,Tamil Nadu,2,11,2018,11,November,2018,33.0,124.92,846.34
OD8493,Sheeba,Snacks,Noodles,Kanyakumari,2018-07-03,East,506,0.33,65.78,Tamil Nadu,3,7,2018,7,July,2018,13.0,166.98,755.22
OD8498,Roshan,Beverages,Soft Drinks,Pudukottai,2017-04-01,South,2044,0.27,531.44,Tamil Nadu,1,4,2017,4,April,2017,26.0,551.88,2800.0
OD8503,Willams,Beverages,Health Drinks,Vellore,2018-12-03,West,2344,0.13,586.0,Tamil Nadu,3,12,2018,12,December,2018,25.0,304.72,2694.25
OD8505,Roshan,Food Grains,Atta & Flour,Tenkasi,2018-11-02,West,1471,0.18,88.26,Tamil Nadu,2,11,2018,11,November,2018,6.0,264.78,1793.9
OD8508,Sudeep,Bakery,Breads & Buns,Vellore,2018-11-11,West,1961,0.12,509.86,Tamil Nadu,11,11,2018,11,November,2018,26.0,235.32,2228.41
OD8509,Yadav,Beverages,Health Drinks,Vellore,2018-09-02,West,1590,0.24,699.6,Tamil Nadu,2,9,2018,9,September,2018,44.0,381.6,2092.11
OD8511,Kumar,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2016-12-01,West,1848,0.23,739.2,Tamil Nadu,1,12,2016,12,December,2016,40.0,425.04,2400.0
OD8513,Haseena,Snacks,Noodles,Virudhunagar,2018-12-09,West,1280,0.16,537.6,Tamil Nadu,9,12,2018,12,December,2018,42.0,204.8,1523.81
OD8518,James,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2016-12-01,West,731,0.22,73.1,Tamil Nadu,1,12,2016,12,December,2016,10.0,160.82,937.18
OD8519,James,Oil & Masala,Masalas,Nagercoil,2016-05-11,West,1839,0.34,183.9,Tamil Nadu,11,5,2016,5,May,2016,10.0,625.26,2786.36
OD8520,Jackson,Oil & Masala,Edible Oil & Ghee,Pudukottai,2018-12-09,West,1123,0.26,325.67,Tamil Nadu,9,12,2018,12,December,2018,29.0,291.98,1517.57
OD8523,Muneer,Bakery,Cakes,Ramanadhapuram,2015-09-07,Central,858,0.1,188.76,Tamil Nadu,7,9,2015,9,September,2015,22.0,85.8,953.33
OD8526,Jackson,"Eggs, Meat & Fish",Eggs,Salem,2015-09-12,Central,1453,0.24,145.3,Tamil Nadu,12,9,2015,9,September,2015,10.0,348.72,1911.84
OD8530,Veronica,"Eggs, Meat & Fish",Chicken,Tenkasi,2016-11-10,Central,2124,0.14,892.08,Tamil Nadu,10,11,2016,11,November,2016,42.0,297.36,2469.77
OD8532,Peer,Beverages,Soft Drinks,Trichy,2017-06-09,Central,1880,0.11,319.6,Tamil Nadu,9,6,2017,6,June,2017,17.0,206.8,2112.36
OD8533,Alan,Fruits & Veggies,Organic Fruits,Karur,2017-12-12,Central,621,0.26,223.56,Tamil Nadu,12,12,2017,12,December,2017,36.0,161.46,839.19
OD8537,Malik,"Eggs, Meat & Fish",Chicken,Perambalur,2018-07-09,Central,1075,0.21,451.5,Tamil Nadu,9,7,2018,7,July,2018,42.0,225.75,1360.76
OD8539,Arutra,Snacks,Noodles,Pudukottai,2015-09-07,Central,1567,0.31,438.76,Tamil Nadu,7,9,2015,9,September,2015,28.0,485.77,2271.01
OD8540,Sudeep,Oil & Masala,Masalas,Virudhunagar,2015-08-08,Central,2215,0.2,110.75,Tamil Nadu,8,8,2015,8,August,2015,5.0,443.0,2768.75
OD8545,Surya,Oil & Masala,Edible Oil & Ghee,Dharmapuri,2015-07-12,Central,895,0.23,116.35,Tamil Nadu,12,7,2015,7,July,2015,13.0,205.85,1162.34
OD8549,Verma,Beverages,Health Drinks,Bodi,2015-03-01,Central,1818,0.18,363.6,Tamil Nadu,1,3,2015,3,March,2015,20.0,327.24,2217.07
OD8552,Jackson,Fruits & Veggies,Organic Vegetables,Viluppuram,2018-10-12,Central,1863,0.22,130.41,Tamil Nadu,12,10,2018,10,October,2018,7.0,409.86,2388.46
OD8556,Kumar,Snacks,Noodles,Krishnagiri,2018-05-11,Central,861,0.34,198.03,Tamil Nadu,11,5,2018,5,May,2018,23.0,292.74,1304.55
OD8559,Jackson,Snacks,Chocolates,Theni,2017-09-03,Central,1286,0.12,450.1,Tamil Nadu,3,9,2017,9,September,2017,35.0,154.32,1461.36
OD8562,Jackson,"Eggs, Meat & Fish",Eggs,Trichy,2018-11-12,Central,1187,0.13,249.27,Tamil Nadu,12,11,2018,11,November,2018,21.0,154.31,1364.37
OD8568,Sudha,Food Grains,Rice,Coimbatore,2016-09-01,East,811,0.28,210.86,Tamil Nadu,1,9,2016,9,September,2016,26.0,227.08,1126.39
OD8569,Vidya,Beverages,Health Drinks,Salem,2018-10-04,East,730,0.17,138.7,Tamil Nadu,4,10,2018,10,October,2018,19.0,124.1,879.52
OD8570,Arvind,Food Grains,Rice,Dharmapuri,2018-03-11,East,1560,0.19,421.2,Tamil Nadu,11,3,2018,3,March,2018,27.0,296.4,1925.93
OD8571,Krithika,Fruits & Veggies,Organic Fruits,Chennai,2016-07-06,East,1502,0.29,570.76,Tamil Nadu,6,7,2016,7,July,2016,38.0,435.58,2115.49
OD8575,Ridhesh,Oil & Masala,Masalas,Theni,2016-09-01,East,1790,0.23,304.3,Tamil Nadu,1,9,2016,9,September,2016,17.0,411.7,2324.68
OD8576,Jackson,"Eggs, Meat & Fish",Mutton,Cumbum,2016-04-04,East,1926,0.24,231.12,Tamil Nadu,4,4,2016,4,April,2016,12.0,462.24,2534.21
OD8577,Akash,Fruits & Veggies,Fresh Fruits,Ooty,2017-09-08,East,2210,0.14,950.3,Tamil Nadu,8,9,2017,9,September,2017,43.0,309.4,2569.77
OD8578,Hafiz,"Eggs, Meat & Fish",Mutton,Perambalur,2018-12-01,East,1491,0.12,298.2,Tamil Nadu,1,12,2018,12,December,2018,20.0,178.92,1694.32
OD8582,Akash,Food Grains,Rice,Kanyakumari,2016-09-11,East,1253,0.27,288.19,Tamil Nadu,11,9,2016,9,September,2016,23.0,338.31,1716.44
OD8587,Akash,"Eggs, Meat & Fish",Mutton,Nagercoil,2017-12-02,East,1435,0.23,172.2,Tamil Nadu,2,12,2017,12,December,2017,12.0,330.05,1863.64
OD8588,Muneer,Oil & Masala,Edible Oil & Ghee,Tenkasi,2015-11-09,East,1541,0.12,107.87,Tamil Nadu,9,11,2015,11,November,2015,7.0,184.92,1751.14
OD8589,Krithika,Oil & Masala,Edible Oil & Ghee,Pudukottai,2015-09-08,East,595,0.26,249.9,Tamil Nadu,8,9,2015,9,September,2015,42.0,154.7,804.05
OD8590,Jonas,"Eggs, Meat & Fish",Chicken,Ooty,2017-08-12,East,2216,0.2,199.44,Tamil Nadu,12,8,2017,8,August,2017,9.0,443.2,2770.0
OD8592,Sundar,Snacks,Noodles,Ramanadhapuram,2016-09-06,East,2009,0.1,683.06,Tamil Nadu,6,9,2016,9,September,2016,34.0,200.9,2232.22
OD8596,Kumar,Bakery,Breads & Buns,Tenkasi,2018-03-10,East,597,0.13,173.13,Tamil Nadu,10,3,2018,3,March,2018,29.0,77.61,686.21
OD8597,Sheeba,Fruits & Veggies,Organic Fruits,Coimbatore,2016-04-05,East,1422,0.22,426.6,Tamil Nadu,5,4,2016,4,April,2016,30.0,312.84,1823.08
OD8598,Akash,Beverages,Health Drinks,Nagercoil,2018-03-10,East,1249,0.31,224.82,Tamil Nadu,10,3,2018,3,March,2018,18.0,387.19,1810.14
OD8599,Verma,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,2016-10-04,East,1483,0.23,237.28,Tamil Nadu,4,10,2016,10,October,2016,16.0,341.09,1925.97
OD8602,Shah,Oil & Masala,Spices,Ooty,2016-04-05,East,689,0.26,282.49,Tamil Nadu,5,4,2016,4,April,2016,41.0,179.14,931.08
OD8604,Krithika,Oil & Masala,Spices,Madurai,2017-05-06,East,540,0.17,129.6,Tamil Nadu,6,5,2017,5,May,2017,24.0,91.8,650.6
OD8605,Peer,"Eggs, Meat & Fish",Chicken,Tenkasi,2017-11-10,East,924,0.19,351.12,Tamil Nadu,10,11,2017,11,November,2017,38.0,175.56,1140.74
OD8606,Hussain,Bakery,Biscuits,Tenkasi,2017-01-11,East,2101,0.12,315.15,Tamil Nadu,11,1,2017,1,January,2017,15.0,252.12,2387.5
OD8612,Jackson,Food Grains,Dals & Pulses,Nagercoil,2017-11-03,East,1763,0.14,722.83,Tamil Nadu,3,11,2017,11,November,2017,41.0,246.82,2050.0
OD8616,Sheeba,"Eggs, Meat & Fish",Eggs,Chennai,2018-03-11,East,1095,0.19,372.3,Tamil Nadu,11,3,2018,3,March,2018,34.0,208.05,1351.85
OD8617,Jonas,"Eggs, Meat & Fish",Eggs,Bodi,2016-04-05,East,2237,0.27,559.25,Tamil Nadu,5,4,2016,4,April,2016,25.0,603.99,3064.38
OD8626,Harish,Beverages,Health Drinks,Ooty,2018-06-12,South,1689,0.22,253.35,Tamil Nadu,12,6,2018,6,June,2018,15.0,371.58,2165.38
OD8628,Rumaiza,Bakery,Cakes,Dharmapuri,2017-04-08,South,864,0.12,43.2,Tamil Nadu,8,4,2017,4,April,2017,5.0,103.68,981.82
OD8630,Hafiz,Snacks,Chocolates,Viluppuram,2017-03-11,South,1353,0.13,311.19,Tamil Nadu,11,3,2017,3,March,2017,23.0,175.89,1555.17
OD8632,Jonas,"Eggs, Meat & Fish",Chicken,Ooty,2016-09-05,South,1329,0.27,345.54,Tamil Nadu,5,9,2016,9,September,2016,26.0,358.83,1820.55
OD8635,Hussain,Snacks,Cookies,Pudukottai,2015-01-06,South,1504,0.23,616.64,Tamil Nadu,6,1,2015,1,January,2015,41.0,345.92,1953.25
OD8636,Krithika,"Eggs, Meat & Fish",Chicken,Madurai,2017-08-04,South,1881,0.15,188.1,Tamil Nadu,4,8,2017,8,August,2017,10.0,282.15,2212.94
OD8645,Ram,Snacks,Cookies,Krishnagiri,2018-10-07,South,1426,0.28,228.16,Tamil Nadu,7,10,2018,10,October,2018,16.0,399.28,1980.56
OD8648,Roshan,Bakery,Biscuits,Dindigul,2017-11-10,West,828,0.2,215.28,Tamil Nadu,10,11,2017,11,November,2017,26.0,165.6,1035.0
OD8649,Shah,"Eggs, Meat & Fish",Chicken,Krishnagiri,2018-06-06,West,2136,0.27,427.2,Tamil Nadu,6,6,2018,6,June,2018,20.0,576.72,2926.03
OD8654,Amy,Beverages,Soft Drinks,Coimbatore,2018-10-06,West,2132,0.13,703.56,Tamil Nadu,6,10,2018,10,October,2018,33.0,277.16,2450.57
OD8656,Anu,Bakery,Breads & Buns,Tenkasi,2016-11-03,West,1773,0.22,478.71,Tamil Nadu,3,11,2016,11,November,2016,27.0,390.06,2273.08
OD8660,Sundar,"Eggs, Meat & Fish",Fish,Nagercoil,2016-09-06,West,1896,0.27,189.6,Tamil Nadu,6,9,2016,9,September,2016,10.0,511.92,2597.26
OD8665,Veena,Food Grains,Dals & Pulses,Tenkasi,2018-07-08,West,1135,0.31,147.55,Tamil Nadu,8,7,2018,7,July,2018,13.0,351.85,1644.93
OD8668,Surya,Bakery,Cakes,Dindigul,2016-05-03,West,624,0.21,274.56,Tamil Nadu,3,5,2016,5,May,2016,44.0,131.04,789.87
OD8669,Vinne,Snacks,Chocolates,Salem,2015-11-05,West,1157,0.22,242.97,Tamil Nadu,5,11,2015,11,November,2015,21.0,254.54,1483.33
OD8671,Alan,Bakery,Biscuits,Karur,2018-11-06,West,1919,0.29,767.6,Tamil Nadu,6,11,2018,11,November,2018,40.0,556.51,2702.82
OD8672,Anu,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,2018-12-01,West,2263,0.19,950.46,Tamil Nadu,1,12,2018,12,December,2018,42.0,429.97,2793.83
OD8673,Kumar,Bakery,Cakes,Perambalur,2015-10-11,West,613,0.31,263.59,Tamil Nadu,11,10,2015,10,October,2015,43.0,190.03,888.41
OD8674,Jackson,Fruits & Veggies,Organic Fruits,Dharmapuri,2015-07-09,West,1764,0.15,617.4,Tamil Nadu,9,7,2015,7,July,2015,35.0,264.6,2075.29
OD8676,Amrish,Beverages,Soft Drinks,Coimbatore,2018-02-10,West,685,0.23,219.2,Tamil Nadu,10,2,2018,2,February,2018,32.0,157.55,889.61
OD8679,Shree,Fruits & Veggies,Fresh Vegetables,Krishnagiri,2016-01-05,West,508,0.28,76.2,Tamil Nadu,5,1,2016,1,January,2016,15.0,142.24,705.56
OD8681,Shah,Beverages,Soft Drinks,Pudukottai,2015-04-08,West,1659,0.34,282.03,Tamil Nadu,8,4,2015,4,April,2015,17.0,564.06,2513.64
OD8682,Suresh,Snacks,Cookies,Tirunelveli,2015-07-06,West,1645,0.12,493.5,Tamil Nadu,6,7,2015,7,July,2015,30.0,197.4,1869.32
OD8683,Arutra,Fruits & Veggies,Organic Fruits,Tenkasi,2018-11-10,West,558,0.19,50.22,Tamil Nadu,10,11,2018,11,November,2018,9.0,106.02,688.89
OD8684,Sharon,"Eggs, Meat & Fish",Chicken,Bodi,2016-09-03,West,1244,0.23,87.08,Tamil Nadu,3,9,2016,9,September,2016,7.0,286.12,1615.58
OD8686,Sheeba,"Eggs, Meat & Fish",Fish,Dharmapuri,2018-11-06,West,1424,0.1,583.84,Tamil Nadu,6,11,2018,11,November,2018,41.0,142.4,1582.22
OD8688,James,Food Grains,Dals & Pulses,Namakkal,2017-10-09,West,846,0.17,118.44,Tamil Nadu,9,10,2017,10,October,2017,14.0,143.82,1019.28
OD8690,Jonas,Beverages,Health Drinks,Karur,2017-08-08,West,570,0.17,142.5,Tamil Nadu,8,8,2017,8,August,2017,25.0,96.9,686.75
OD8692,Hussain,Oil & Masala,Masalas,Theni,2017-10-03,West,1274,0.2,407.68,Tamil Nadu,3,10,2017,10,October,2017,32.0,254.8,1592.5
OD8694,Roshan,Fruits & Veggies,Fresh Vegetables,Namakkal,2017-11-07,West,2454,0.23,588.96,Tamil Nadu,7,11,2017,11,November,2017,24.0,564.42,3187.01
OD8699,Malik,"Eggs, Meat & Fish",Eggs,Viluppuram,2016-08-01,West,1423,0.24,640.35,Tamil Nadu,1,8,2016,8,August,2016,45.0,341.52,1872.37
OD8700,Roshan,"Eggs, Meat & Fish",Mutton,Theni,2015-10-10,West,684,0.16,88.92,Tamil Nadu,10,10,2015,10,October,2015,13.0,109.44,814.29
OD8702,Vinne,Food Grains,Atta & Flour,Tenkasi,2016-12-01,West,1537,0.26,599.43,Tamil Nadu,1,12,2016,12,December,2016,39.0,399.62,2077.03
OD8705,Krithika,Beverages,Health Drinks,Salem,2018-11-05,Central,720,0.27,50.4,Tamil Nadu,5,11,2018,11,November,2018,7.0,194.4,986.3
OD8707,Yadav,Snacks,Cookies,Bodi,2018-01-01,Central,2045,0.29,879.35,Tamil Nadu,1,1,2018,1,January,2018,43.0,593.05,2880.28
